iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
143,-858780.9774714346,14.559473265205868,1044.8573457716425,0.7438325635900406,1,⊕
144,-872554.9459540364,15.104956165604852,1044.8573457716425,0.9057582208713459,1,⊕
145,-885751.9588659011,15.492153641834415,1044.8573457716425,0.8364681431823302,1,⊕
146,-898717.1314630525,15.027274760288169,1044.8573457716425,0.8012277548499201,1,⊕
147,-911858.4660366169,15.338724526226887,1044.8573457716425,0.8372463352121516,1,⊕
148,-924512.7244348322,14.514255985787784,1044.8573457716425,0.7898386720059087,1,⊕
149,-937482.4703002506,14.982250803016434,1044.8573457716425,0.8555315630253543,1,⊕
150,-951475.2265180298,15.81679599358894,1044.8573457716425,0.8941711817631918,1,⊕
151,-963448.3903925226,14.977273795393433,1044.8573457716425,0.7247310766409444,1,⊕
152,-976584.0814897418,14.478335528639965,1044.8573457716425,0.8396816685603078,1,⊕
153,-990764.7117797858,14.94653408831928,1044.8573457716425,0.9377274602252619,1,⊕
154,-1.0032868376344083e6,15.007898580488742,1044.8573457716425,0.8021071604076916,1,⊕
155,-1.0168602609977439e6,14.450490513810188,1044.8573457716425,0.8658919736656694,1,⊕
156,-1.0296486597564262e6,16.131512249549075,1044.8573457716425,0.8472930010971874,1,⊕
157,-1.0424889915452596e6,14.931294301551679,1044.8573457716425,0.7620523995463695,1,⊕
158,-1.056007480754469e6,14.902892569631613,1044.8573457716425,0.8668135347025018,1,⊕
159,-1.068455622195839e6,14.41474137352996,1044.8573457716425,0.8024514399637906,1,⊕
160,-1.081837445557825e6,14.885477035611904,1044.8573457716425,0.8888098651118299,1,⊕
161,-1.0950213316204143e6,15.21884400274207,1044.8573457716425,0.8479614968190773,1,⊕
162,-1.1076046011784682e6,15.29160790233536,1044.8573457716425,0.7915966424805919,1,⊕
163,-1.1206422227228787e6,14.87194855073039,1044.8573457716425,0.81627522585531,1,⊕
164,-1.1332604827491269e6,14.369713694249116,1044.8573457716425,0.8123200744067839,1,⊕
165,-1.1473618339659208e6,14.860891382118924,1044.8573457716425,0.9395362385554376,1,⊕
166,-1.1600118767559952e6,15.314098932173625,1044.8573457716425,0.8149722771167746,1,⊕
167,-1.1728127829877122e6,14.894512442344999,1044.8573457716425,0.8002772094461326,1,⊕
168,-1.1854525003752287e6,14.333346828363865,1044.8573457716425,0.8124683058966743,1,⊕
169,-1.1990989628300734e6,15.565391498164427,1044.8573457716425,0.9115359410562773,1,⊕
170,-1.2113099710784794e6,15.14224025666734,1044.8573457716425,0.7510697394114241,1,⊕
171,-1.2242575621164895e6,14.789602337052937,1044.8573457716425,0.8186376301491227,1,⊕
172,-1.2368064240569915e6,14.2974736519615,1044.8573457716425,0.8123520516795039,1,⊕
173,-1.2503510213842522e6,14.771836550043494,1044.8573457716425,0.9070025601683719,1,⊕
174,-1.2629077364819057e6,14.782935250511548,1044.8573457716425,0.8138383832818381,1,⊕
175,-1.2758180332449374e6,14.676520462280024,1044.8573457716425,0.8361266327043722,1,⊕
176,-1.2892672830573125e6,14.260734050129638,1044.8573457716425,0.8773493843054815,1,⊕
177,-1.3017723471110647e6,15.961930137369325,1044.8573457716425,0.8395492314939288,1,⊕
178,-1.3148994049151866e6,14.72807480258646,1044.8573457716425,0.7873487785235868,1,⊕
179,-1.3271039310970344e6,14.79056043336369,1044.8573457716425,0.7933631424647328,1,⊕
180,-1.3398329624931382e6,14.225231880704452,1044.8573457716425,0.823961945992123,1,⊕
181,-1.3536277935284828e6,14.714453516167687,1044.8573457716425,0.9284522152761826,1,⊕
182,-1.3660100782753276e6,15.121678567435165,1044.8573457716425,0.8056638373539706,1,⊕
183,-1.3790962423733722e6,14.197603898623376,1044.8573457716425,0.8285246362880211,1,⊕
184,-1.391715125896707e6,14.67593901638179,1044.8573457716425,0.8509591499078849,1,⊕
185,-1.404802130968435e6,15.013913440300561,1044.8573457716425,0.8537525188837323,1,⊕
186,-1.4163634320156681e6,14.67876223358569,1044.8573457716425,0.7372367004028872,1,⊕
187,-1.4293799682716785e6,14.650139116180855,1044.8573457716425,0.8489919894696111,1,⊕
188,-1.4429004578756145e6,14.152592416391409,1044.8573457716425,0.8835854748311824,1,⊕
189,-1.4556580126619632e6,14.540045339675931,1044.8573457716425,0.8630477565860376,1,⊕
190,-1.4690807348243557e6,14.633046444203098,1044.8573457716425,0.8838405263432246,1,⊕
191,-1.4820682357261137e6,14.61413051722078,1044.8573457716425,0.8497455888352881,1,⊕
192,-1.4943985108850542e6,15.518685010715831,1044.8573457716425,0.8077892447017059,1,⊕
193,-1.5061023188376827e6,14.107864293822772,1044.8573457716425,0.722040404170387,1,⊕
194,-1.51949170503233e6,14.601296656440576,1044.8573457716425,0.9086638445233193,1,⊕
195,-1.5318521396962556e6,15.35012537257614,1044.8573457716425,0.8104770749885039,1,⊕
196,-1.5443644269197434e6,14.902191596887711,1044.8573457716425,0.7803970365974916,1,⊕
197,-1.5572022328884264e6,14.582499260849849,1567.2860186574635,0.9839348139305861,2,⊕
198,-1.575686425619178e6,15.040217256646851,1567.2860186574635,0.8091959717977518,1,⊕
199,-1.5944785385953404e6,14.045081364583343,1567.2860186574635,0.7976265209900573,1,⊕
200,-1.613282910182017e6,14.524180883163472,1567.2860186574635,0.8547294878575398,1,⊕
201,-1.6324301083671635e6,14.861528765401735,1567.2860186574635,0.8415883370184843,1,⊕
202,-1.65128946502938e6,14.517835239796163,1567.2860186574635,0.8101103678118501,1,⊕
203,-1.6706307749786999e6,14.48452829709383,1567.2860186574635,0.8504920305752004,1,⊕
204,-1.6887326134878525e6,13.97781202620482,1567.2860186574635,0.7978203250911953,1,⊕
205,-1.7080207105141163e6,14.530737845843955,1567.2860186574635,0.8809382660305932,1,⊕
206,-1.7274826084385375e6,15.692960475182533,1567.2860186574635,0.8550343093809343,1,⊕
207,-1.7443615678191606e6,14.869368947805128,1567.2860186574635,0.6866089733915253,1,⊕
208,-1.7625614461456644e6,13.924893263029338,1567.2860186574635,0.7813698133126693,1,⊕
209,-1.781262038214394e6,14.420903487151609,1567.2860186574635,0.8573530487652732,1,⊕
210,-1.801439286366401e6,14.393935867622291,1567.2860186574635,0.8932175934584764,1,⊕
211,-1.8197980597366495e6,13.883728609957057,1567.2860186574635,0.8142398320172473,1,⊕
212,-1.838155386308968e6,14.368520480700585,1567.2860186574635,0.844112357083648,1,⊕
